ListPrice,BEDS,BATHS,SQFT,LotSize,YearBuilt,Age,ParkingSpots,HasGarage,DOM,BeenReduced,SoldPrev,LATITUDE,LONGITUDE,ShortSale
2225000,6,4.25,7314,,1889,125,2,Garage,137,N,N,44.941109,-93.101524,N
289900,3,1.5,1769,,1951,63,2,Garage,77,N,N,44.896034,-93.315384,N
214900,2,1,1115,6969,1947,67,2,Garage,46,N,N,44.896061,-93.310852,N
230000,3,1,1239,5227,1951,63,2,Garage,20,N,N,44.896042,-93.315926,N
525000,4,2.5,2184,6098,2013,1,2,Garage,88,N,Y,44.895779,-93.295029,N
354500,3,1.5,1968,6098,1958,56,3,Garage,51,N,N,44.89629,-93.297981,N
509900,3,2.5,2032,6098,2013,1,2,Garage,89,N,N,44.895817,-93.294852,N
525000,4,2.5,2184,6098,2013,1,2,Garage,88,N,Y,44.895611,-93.295036,N
201500,2,1,745,6534,1949,65,1,Garage,137,Y,N,44.896362,-93.308296,N
199900,3,1,1284,5227,1946,68,3,Garage,16,N,N,44.895279,-93.258263,N
315900,3,1.75,2368,6098,1950,64,2,Garage,119,Y,N,44.894997,-93.258774,N
312000,3,1.5,1864,,1949,65,3,Garage,90,Y,N,44.894871,-93.259476,N
334900,3,2.5,2098,5227,1972,42,2,Garage,57,Y,Y,44.895176,-93.3172,N
239900,4,2,1514,6098,1949,65,2,Garage,72,N,N,44.895485,-93.30648,N
499000,5,3.25,2501,5227,2013,1,2,Garage,103,N,Y,44.894928,-93.295593,N
120990,3,1.5,1296,5227,1920,94,1,Garage,1,N,Y,44.959137,-93.055542,N
189200,3,1.5,1117,6098,1942,72,1,Garage,97,N,N,44.894592,-93.259483,N
199000,4,1.5,1610,5227,1947,67,1,Garage,77,Y,N,44.894932,-93.314667,N
279900,3,1.5,2326,7405,1955,59,2,Garage,137,N,N,44.894745,-93.296326,N
179900,3,2,1970,7405,1950,64,4,Garage,76,Y,N,44.979446,-93.125275,N
65000,1,0.75,650,4791,1884,130,0,No,93,N,N,44.961803,-93.125504,N
99900,3,1,1385,4791,1938,76,1,Garage,113,Y,Y,44.976234,-93.102592,Y
199900,3,1.5,1755,5662,1957,57,1,Garage,77,N,N,44.893932,-93.263748,N
569900,5,3.25,3892,6534,1957,57,2,Garage,37,N,Y,44.893921,-93.295593,N
249900,3,1,1879,5662,1955,59,2,Garage,51,Y,Y,44.89381,-93.312828,N
159900,3,1.75,1260,6098,1950,64,4,Garage,27,Y,N,44.893387,-93.26445,Y
334900,4,2,2496,5662,1958,56,2,Garage,35,Y,N,44.893566,-93.311562,N
274999,4,2,1705,,1950,64,3,Garage,41,N,Y,44.892963,-93.265678,N
245000,3,1.75,1657,5662,1953,61,2,Garage,105,Y,N,44.89307,-93.311562,N
256900,4,1.5,2096,6534,1951,63,2,Garage,13,N,N,44.892673,-93.258331,N
219900,3,1.75,1740,6534,1956,58,1,Garage,119,Y,N,44.892673,-93.256302,N
219900,4,1.5,2109,6098,1953,61,2,Garage,66,Y,N,44.892601,-93.27652,N
57500,4,1.75,2620,4791,1890,124,2,Garage,7,N,N,44.970505,-93.074814,N
95000,1,1.25,952,8624,1880,134,2,Garage,137,Y,N,44.976746,-93.098488,N
224900,3,1.75,1935,6534,1951,63,3,Garage,111,Y,N,44.892193,-93.25885,N
255000,3,1.75,1923,6926,1954,60,2,Garage,77,N,N,44.8922,-93.257568,N
299900,3,1.75,1681,6534,1951,63,2,Garage,1,N,Y,44.89217,-93.317917,N
184500,2,1.75,1504,6098,1952,62,1,Garage,75,Y,N,44.891888,-93.309029,N
190000,3,1.75,1348,5662,1950,64,2,Garage,119,Y,N,44.891918,-93.315369,Y
219900,3,1,1382,6534,1951,63,2,Garage,72,Y,N,44.891899,-93.318466,N
199900,3,1.5,1553,2178,1904,110,0,No,85,Y,N,44.944901,-93.28756,N
169900,3,1,1112,5227,1941,73,2,Garage,1,N,Y,44.891472,-93.272598,N
239000,3,1.75,2376,8712,1956,58,2,Garage,44,N,N,44.891399,-93.306564,N
209900,3,1.25,1127,5227,1907,107,2,Garage,137,N,N,44.927197,-93.104362,N
450000,8,4,4216,7405,1912,102,4,Garage,103,N,N,44.954185,-93.12661,N
39900,3,1,1104,6098,1886,128,1,Garage,86,Y,N,44.960064,-93.115746,N
199900,5,2,1750,13068,1900,114,2,Garage,5,N,Y,44.981232,-93.126701,N
169900,4,1.5,1544,7405,1900,114,3,Garage,137,Y,N,44.926994,-93.087036,N
145000,1,1,933,1001,2004,10,0,No,49,Y,N,44.947727,-93.126877,N
79900,2,1,1050,4791,1920,94,2,Garage,86,Y,N,44.962322,-93.12706,Y
142900,3,2,1426,6534,1900,114,0,No,137,N,Y,44.921986,-93.134071,N
109000,2,2,982,6969,1886,128,1,Garage,137,N,N,44.959606,-93.127251,N
90000,3,1,3580,4791,1888,126,2,Garage,33,N,N,44.969616,-93.072922,N
144900,3,1,1215,12196,1949,65,1,Garage,137,Y,N,44.961109,-93.051903,Y
90000,3,1.75,1596,3484,1922,92,1,Garage,137,Y,Y,44.979912,-93.072876,N
87500,4,2.5,2136,4791,1884,130,2,Garage,1,N,N,44.953403,-93.070129,N
132000,5,2.75,1600,4791,1900,114,1,Garage,137,Y,Y,44.959087,-93.12812,N
164900,3,1.5,1440,6098,1965,49,2,Garage,10,N,N,44.983906,-93.072571,N
379850,2,1.75,1676,9147,1953,61,3,Garage,12,N,N,44.921108,-93.148247,N
104900,3,1,1092,,1912,102,0,No,43,Y,N,44.92588,-93.102989,N
99100,3,1.75,1798,5662,1900,114,3,Garage,2,N,Y,44.961693,-93.115746,N
129900,3,1.5,1865,7840,1947,67,6,Garage,57,Y,Y,44.989925,-93.072258,N
599000,4,2.25,3233,12632,1956,58,2,Garage,137,Y,N,44.921082,-93.197403,N
119900,3,1,1080,10890,1887,127,1,Garage,47,Y,N,44.920921,-93.134796,N
154900,2,1,1575,4791,1900,114,1,Garage,85,Y,N,44.930904,-93.128586,N
414900,3,2.5,3155,5662,1998,16,2,Garage,57,Y,N,44.920837,-93.147072,N
204900,3,1,1705,4791,1949,65,4,Garage,20,N,N,44.991138,-93.12883,N
230000,4,1.75,1985,10890,1917,97,2,Garage,8,N,N,44.981331,-93.071526,N
174900,3,2,2084,5227,1925,89,2,Garage,36,N,N,45.035309,-93.252892,N
153900,3,1.75,1468,7405,1982,32,2,Garage,82,Y,Y,44.991302,-93.071404,N
144900,3,1,1424,3920,1940,74,2,Garage,113,Y,Y,44.983124,-93.071266,N
97900,3,2.25,1512,3049,1985,29,1,Garage,63,Y,N,44.925018,-93.101532,N
74900,4,1.75,1880,4791,1906,108,2,Garage,51,Y,N,44.976826,-93.070808,N
129900,3,0.75,1180,4791,1900,114,2,Garage,91,Y,N,44.96233,-93.12989,N
119900,4,1.5,1304,5227,1939,75,2,Garage,119,Y,N,45.035301,-93.252388,N
114900,3,1,1408,4791,1923,91,1,Garage,89,Y,Y,44.957798,-93.13002,N
145000,4,1.75,2072,6098,1940,74,1,Garage,2,N,N,44.975842,-93.097778,N
169900,4,1.5,2100,4791,1904,110,2,Garage,137,Y,N,44.975933,-93.070496,N
69900,2,1,1216,4791,1893,121,0,No,137,N,N,44.959087,-93.130188,Y
69900,2,1.5,1107,3484,1900,114,0,No,77,N,N,44.962814,-93.068848,N
115000,3,1.75,1358,4791,1938,76,1,Garage,1,N,Y,44.976238,-93.103058,N
134900,3,1,1018,4791,1894,120,1,Garage,57,Y,N,44.975937,-93.069878,N
120000,3,1.5,1500,2613,1900,114,1,Garage,21,Y,N,44.956894,-93.130836,N
112900,3,1,1190,4791,1946,68,1,Garage,20,N,N,44.971828,-93.069901,N
990000,4,4,5214,13068,1926,88,2,Garage,137,Y,N,44.943401,-93.196991,N
174900,3,1,1479,4791,1951,63,2,Garage,43,N,Y,44.991158,-93.130844,N
249000,3,2.25,2870,,1919,95,4,Garage,137,Y,N,44.959999,-93.131256,N
149900,4,2,1397,4791,1932,82,2,Garage,77,Y,Y,44.976326,-93.069183,N
99900,2,1,1096,7405,1948,66,2,Garage,105,Y,N,44.982658,-93.069145,N
164900,2,0.75,1229,5227,1938,76,3,Garage,49,Y,N,44.983166,-93.069061,N
774900,6,3,3420,8712,1909,105,2,Garage,137,Y,N,44.934418,-93.131767,N
165000,6,2,1476,5227,1955,59,1,Garage,2,N,Y,44.923462,-93.077225,N
89900,2,1.5,1099,17859,1916,98,3,Garage,137,N,N,44.989891,-93.068886,Y
175000,3,1.5,1417,5227,1900,114,1,Garage,57,N,N,44.922981,-93.131866,N
359900,4,1.25,2252,4791,1908,106,3,Garage,96,Y,N,44.944298,-93.132164,N
159900,2,1,1405,4791,1880,134,1,Garage,54,N,Y,44.923489,-93.131859,N
139900,3,2,1920,5227,1958,56,2,Garage,3,N,N,44.987995,-93.102989,Y
219900,3,1.75,1612,,1915,99,2,Garage,137,Y,N,44.927494,-93.131966,N
79900,3,1.25,1248,4791,1915,99,2,Garage,8,N,N,44.959091,-93.132553,N
75000,2,1,1584,4007,1904,110,1,Garage,51,N,N,44.955055,-93.132545,N
154900,3,1.75,1785,4791,1928,86,2,Garage,12,Y,N,44.97287,-93.131866,N
145000,4,2,1904,4791,1894,120,1,Garage,53,N,Y,44.962337,-93.132721,N
299900,5,2.5,2460,11761,1900,114,3,Garage,104,Y,N,44.93095,-93.132332,N
179900,4,1.75,1127,5227,1907,107,1,Garage,2,N,Y,44.964489,-93.169983,N
34900,3,1,1236,4791,1884,130,2,Garage,19,N,N,44.974148,-93.067947,N
179000,3,2.5,2000,9583,1952,62,3,Garage,2,N,N,44.919491,-93.081734,N
148000,4,1.75,1494,,1973,41,2,Garage,64,N,N,44.979965,-93.067429,N
109000,2,1,963,4791,1925,89,1,Garage,119,Y,Y,44.96143,-93.133186,N
349000,3,2.25,1800,4791,2014,0,2,Garage,29,N,Y,44.948799,-93.1334,N
108400,4,1.75,1690,4791,1979,35,2,Garage,137,Y,Y,44.970058,-93.067276,N
675000,7,3.5,4806,12632,1910,104,6,Garage,137,Y,N,44.940872,-93.133476,N
139900,4,2.5,1496,4791,1883,131,1,Garage,40,N,Y,44.973244,-93.066948,N
171900,3,1,1282,4356,1913,101,3,Garage,119,N,N,44.922104,-93.101494,N
2995000,4,3.5,5819,19602,2002,12,4,Garage,41,N,N,44.956566,-93.318939,N
209900,3,1,1448,6098,1923,91,2,Garage,65,N,N,44.927132,-93.134109,N
245999,4,3,1900,3920,1900,114,1,Garage,5,N,Y,45.016567,-93.249344,N
155900,4,1.75,1408,4791,1912,102,1,Garage,83,N,Y,44.954578,-93.135353,N
40000,3,1,1645,4791,1885,129,0,No,43,N,Y,44.957802,-93.135391,N
124100,3,2.25,2074,8712,1957,57,1,Garage,137,Y,N,44.963249,-93.135567,Y
61900,3,2,1365,4791,1904,110,1,Garage,112,Y,N,44.966434,-93.079552,N
134900,3,1,1773,4791,1911,103,4,No,119,Y,N,44.955402,-93.135529,N
100000,5,1.75,1758,4791,1915,99,2,Garage,19,N,N,44.959621,-93.135544,N
129900,3,1,1188,3920,1886,128,1,Garage,113,Y,Y,44.966736,-93.109406,N
148900,2,1,1427,4791,1910,104,2,Garage,19,N,Y,44.960915,-93.135712,N
165000,2,1,1047,7405,1915,99,2,Garage,137,Y,Y,44.948799,-93.135834,N
135900,3,1.75,1820,4791,1926,88,1,Garage,137,N,N,44.969673,-93.064873,N
139900,4,2,1796,4791,1908,106,2,Garage,29,N,N,44.961891,-93.064796,N
121900,4,2,2126,6098,1991,23,1,Garage,5,N,N,44.965031,-93.103577,N
44900,2,1,826,7405,1888,126,3,Garage,70,N,N,44.966831,-93.095963,N
49900,2,1,1241,4791,1913,101,0,No,12,N,N,44.970581,-93.06424,N
359000,3,3.25,2983,9583,1998,16,2,Garage,137,Y,N,44.945175,-93.031662,N
56900,4,2,1543,4791,1908,106,2,Garage,96,Y,N,44.961895,-93.064339,N
59900,3,1.5,1284,4356,1909,105,1,Garage,137,Y,N,44.967148,-93.115799,N
154900,3,2,1400,4356,1889,125,4,Garage,51,N,N,44.952415,-93.136681,N
47000,3,1,1000,4791,1884,130,1,Garage,22,N,N,44.95649,-93.064133,N
74900,4,1.75,2269,4791,1909,105,1,No,137,Y,N,44.95739,-93.06414,N
74900,3,1.75,1400,5227,1915,99,1,Garage,9,Y,N,44.928417,-93.136932,N
139900,3,1,1189,4791,1911,103,2,Garage,86,N,Y,44.959095,-93.136917,N
179900,3,1.75,1300,5227,1906,108,2,Garage,20,N,Y,44.919937,-93.100945,N
105000,2,1,914,6098,1880,134,7,Garage,27,N,Y,44.9674,-93.11068,N
226900,3,1.5,1381,6098,1948,66,1,Garage,7,N,N,44.914936,-93.185532,N
99900,3,1,1267,6534,1884,130,2,Garage,12,N,N,44.96751,-93.081573,N
85000,3,2.25,2207,4791,1912,102,2,Garage,137,Y,N,44.961506,-93.063721,N
499900,4,2.5,3052,6098,1891,123,3,Garage,1,N,Y,44.944691,-93.137184,N
132990,3,1.75,1562,4356,1900,114,2,Garage,2,N,Y,44.956978,-93.063278,N
279900,5,2,2100,6534,1911,103,2,Garage,2,N,N,44.967865,-93.16909,N
24900,3,1,1172,,1884,130,1,Garage,6,N,N,44.968037,-93.103638,N
349900,3,2.5,2044,6098,2005,9,2,Garage,137,Y,N,44.988087,-93.135689,N
104500,4,2.25,1378,4791,1950,64,2,Garage,40,Y,N,44.976887,-93.06308,N
279900,2,1,1271,10890,1920,94,2,Garage,47,N,N,44.982567,-93.137825,N
339900,4,1.75,2534,6969,1912,102,2,Garage,69,N,N,44.938725,-93.187782,N
125900,3,1,1351,8276,1925,89,2,Garage,98,Y,N,44.96833,-93.015533,N
168800,3,1,2036,,1941,73,1,Garage,137,Y,N,44.97908,-93.062653,N
215000,2,1,1200,6098,1911,103,1,Garage,104,N,Y,44.943634,-93.138107,N
795000,5,3.25,4305,6969,1894,120,0,No,134,Y,N,44.936386,-93.126938,N
240000,4,1.75,1564,4791,1949,65,1,Garage,20,N,N,44.913914,-93.185417,N
374900,4,2.5,2046,4791,1911,103,2,Garage,8,N,N,44.935455,-93.138138,N
100000,2,1,938,7840,1900,114,1,Garage,75,Y,N,44.968307,-93.170013,N
149900,2,1,784,9888,1954,60,2,Garage,1,N,N,44.944359,-93.154572,N
279900,4,2.25,2700,,1902,112,1,Garage,7,N,N,44.94603,-93.138695,N
69000,3,1,961,3484,1880,134,0,No,137,Y,Y,44.961514,-93.062027,N
134900,3,1,1218,6534,1939,75,1,Garage,119,Y,N,44.969048,-93.018509,N
93900,3,1,1292,5227,1940,74,1,Garage,99,Y,N,44.978943,-93.104073,N
189900,3,0.75,1464,6098,1950,64,1,Garage,36,N,Y,44.989857,-93.139168,N
169900,3,2,1398,6098,1940,74,1,Garage,9,N,Y,44.979076,-93.061493,N
289900,5,1.5,2750,6969,1907,107,2,Garage,1,N,Y,44.948837,-93.139473,N
919900,6,4.25,4912,15681,1907,107,8,Garage,47,N,N,44.938606,-93.139648,N
98000,3,1.75,1005,3920,1910,104,1,Garage,119,Y,Y,44.969769,-93.058136,N
195000,4,2,1624,5662,1904,110,2,Garage,137,Y,N,44.931999,-93.089371,Y
209900,3,2.25,2296,8712,1978,36,2,Garage,76,Y,N,44.913395,-93.006508,N
117900,3,1,1403,5227,1921,93,1,Garage,77,Y,Y,44.960999,-93.060463,N
284900,3,2.5,1932,5662,1950,64,2,Garage,99,N,N,44.985348,-93.140388,N
139900,4,1.25,396,,1917,97,1,Garage,97,N,N,44.971874,-93.060081,N
299900,3,2.25,2014,6534,1949,65,2,Garage,119,Y,N,44.987152,-93.140991,N
165000,4,1.75,1349,,1940,74,2,Garage,86,Y,Y,44.957909,-93.059486,N
149990,3,2,1220,4791,2014,0,1,Garage,104,N,N,44.970657,-93.079002,N
124900,3,1,1200,4791,1913,101,1,Garage,137,N,N,44.970715,-93.133118,N
193000,4,1.75,1460,4356,1921,93,2,Garage,96,Y,Y,44.953686,-93.14193,N
134999,3,1.75,1650,9539,1890,124,2,Garage,137,Y,Y,44.963734,-93.059174,N
84900,2,1,732,4356,1924,90,3,Garage,110,Y,Y,44.92717,-93.142082,N
109000,4,1.75,1650,5227,1898,116,2,Garage,117,N,N,44.956505,-93.058861,N
89900,3,2,1180,4791,1914,100,1,Garage,119,Y,N,44.971088,-93.135155,N
62500,1,1,760,7405,1900,114,2,Garage,57,Y,N,44.92844,-93.142342,N
483900,4,2.5,2500,13068,2014,0,3,Garage,8,N,N,44.944369,-93.141736,N
